text,label_text,Predicted_label
My phone is missing; can I still use my card?,lost_or_stolen_phone,lost_or_stolen_phone
I left my phone at a hotel; what now?,lost_or_stolen_phone,lost_or_stolen_phone
Phone stolen yesterday—how do I block app access?,lost_or_stolen_phone,lost_or_stolen_phone
I can’t find my phone—how do I prevent unauthorized use?,lost_or_stolen_phone,lost_or_stolen_phone
My device was taken; how do I disable login?,lost_or_stolen_phone,lost_or_stolen_phone
Lost phone—can you help me protect my account?,lost_or_stolen_phone,lost_or_stolen_phone
"I was mugged and my phone is gone, along with my SIM and wallet; please walk me through remotely logging out of all devices, revoking app sessions, freezing my card, and setting up the app safely on a replacement phone.",lost_or_stolen_phone,lost_or_stolen_phone
"My phone may be in a taxi and I can’t retrieve it today; explain how to immediately lock the app, change my password, disable biometrics, and whether card payments will still work while the app is deactivated.",lost_or_stolen_phone,lost_or_stolen_phone
"I can’t find my phone after checking the hotel and airport; tell me how to remotely terminate sessions, remove trusted devices, turn off push approvals, and verify no new payees or devices were added while I was offline.",lost_or_stolen_phone,lost_or_stolen_phone
"Someone stole my bag with my phone inside; I need to know how to block access to my account, report the device as compromised, get a temporary card if needed, and restore the app on a new handset securely.",lost_or_stolen_phone,lost_or_stolen_phone
"My phone was stolen abroad and I cannot receive SMS; please advise how to authenticate without my number, reset two-factor, lock the app, and confirm if card transactions or ATM withdrawals remain possible during this process.",lost_or_stolen_phone,lost_or_stolen_phone
"I misplaced my device and worry the thief might approve transfers; show me how to freeze the app immediately, revoke API tokens, reset my PIN, and review my recent login and transaction history for suspicious activity.",lost_or_stolen_phone,compromised_card
"I left my phone at a restaurant and staff can’t find it; outline steps to disable the app, change passwords, report the phone to my carrier for SIM swap protection, and order a new physical card if needed.",lost_or_stolen_phone,lost_or_stolen_phone
"My handset was stolen and I’ve filed a police report; please help me lock the account, unlink the device, disable tap-to-pay wallets, and confirm which identity checks I’ll need to pass when I install the app again.",lost_or_stolen_phone,lost_or_stolen_phone
"I’ve replaced my phone but I’m afraid the old one is still logged in; explain how to force a full logout from all sessions, re-enroll biometrics, re-verify identity, and restore my saved payees securely.",lost_or_stolen_phone,lost_or_stolen_phone
"I can’t access the app because my phone is gone; can you secure my account now, confirm if payments were attempted since yesterday, and tell me how to continue using my card while I await a new device?",lost_or_stolen_phone,lost_or_stolen_phone
Phone nicked; no app access—can you hard-lock account and kill all sessions ASAP?,lost_or_stolen_phone,lost_or_stolen_phone
"Lost phone, no SMS—how to log in, freeze card, and reset two-factor today?",lost_or_stolen_phone,lost_or_stolen_phone
Device missing; is card still usable if app access is revoked immediately?,lost_or_stolen_phone,lost_or_stolen_phone
"Phone gone—need remote logout, wallet disable, and carrier SIM-swap lock guidance now.",lost_or_stolen_phone,lost_or_stolen_phone
"Stolen phone yesterday; how to block app, audit logins, and restore on new device?",lost_or_stolen_phone,lost_or_stolen_phone
How do I close my account right now?,terminate_account,terminate_account
Please delete my account and all my data.,terminate_account,terminate_account
I want to terminate my account—how do I start?,terminate_account,terminate_account
"Close my account immediately, I’m done.",terminate_account,terminate_account
Cancel my account and stop all services.,terminate_account,terminate_account
Delete my account; I’m not satisfied with the service.,terminate_account,terminate_account
How can I deactivate my account from the app?,terminate_account,terminate_account
I’d like to shut down my account today.,terminate_account,terminate_account
Remove my account and purge personal information.,terminate_account,terminate_account
I no longer need this account—please close it.,terminate_account,terminate_account
"I’m moving banks and want to fully terminate my account, including deleting stored payees, cards, virtual cards, and any connected wallets; please outline the steps, required identity checks, and how long the closure and data erasure will take.",terminate_account,terminate_account
"I want to close my account due to poor support; confirm whether you’ll delete my personal data, stop marketing emails, revoke API tokens, and provide a final statement showing a zero balance and any pro-rated membership refunds before closure.",terminate_account,terminate_account
"Please explain the exact process to cancel my account: prerequisites, settling negative/positive balances, handling pending transfers or chargebacks, closing cards, exporting statements, and requesting GDPR/CCPA data deletion once the account is fully terminated.",terminate_account,cancel_transfer
